Serial,Event,Code Province,Code District,Code Division,Date (YMD),Duration (d),Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,Damages in roads Mts
FL2008,FLOOD,lka001,lka001002,lka001002030,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,80,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002039,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,46,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,1.0,0.0,10.0,16,0,320,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka001,lka001001,lka001001003,27/10/2006,0,0.0,0.0,0.0,0.0,0,0,2600,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,3.0,9,0,37,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,1.0,2,0,60,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,0.0,28,0,164,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,1.0,2,0,1350,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002030,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,148,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002039,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002039,3/6/2008,0,0.0,0.0,0.0,0.0,0,0,13,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002030,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,48,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,0.0,23,0,90,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,5,0,21,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,0.0,9,0,23,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,3,0,13,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002039,3/6/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002030,3/6/2008,0,0.0,0.0,0.0,0.0,0,0,52,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,0.0,24,0,95,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,9,0,150,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,2.0,0,0,7,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,1.0,2,0,83,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,0.0,5,0,23,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,1.0,2,0,9,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,0.0,22,0,98,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,1.0,0,0,102,0,0,0,0,0,0,0.0,0,0
FL2001,FLOOD,lka004,lka004005,lka004005006,22/11/2001,0,0.0,0.0,0.0,4.0,25,0,452,0,145,0,0,0,0,0.0,0,0
FL1978,FLOOD,lka006,lka006002,lka006002045,24/11/1978,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001036,17/05/2003,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1979,FLOOD,lka009,lka009001,lka009001012,27/09/1979,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1979,FLOOD,lka001,lka001003,lka001003010,23/09/1979,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1983,FLOOD,lka005,lka005003,lka005003030,22/12/1983,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004005,lka004005009,23/12/2007,2,0.0,0.0,0.0,2.0,26,0,116,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka004,lka004005,lka004005009,10/12/2004,10,0.0,0.0,0.0,20.0,10,0,525,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,150,0,0,0,0,0,0,0.0,0,0
UF1987,FLOOD,lka001,lka001001,lka001001012,2/11/1987,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1987,FLOOD,lka001,lka001002,lka001002018,7/11/1987,0,0.0,0.0,0.0,0.0,0,0,2500,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,87,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,101,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,160,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,79,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,22,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,148,0,0,0,0,0,0,0.0,0,0
FL1990,FLOOD,lka007,lka007001,lka007001069,6/1/1990,0,0.0,0.0,0.0,0.0,0,0,1500,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,0.0,74,0,287,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001027,23/12/2007,0,0.0,0.0,0.0,5.0,78,0,369,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,18,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka001,lka001002,lka001002033,2/6/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka005,lka005001,lka005001015,10/12/2004,0,0.0,0.0,0.0,0.0,62,0,35000,0,0,0,0,0,0,0.0,0,0
FL1990,FLOOD,lka007,lka007002,lka007002012,23/12/1990,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,2,0,126,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,252,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,1.0,2,0,10,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001024,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,697,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001024,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,21,0,0,0,0,0,0,0.0,0,0
FL1990,FLOOD,lka006,lka006001,lka006001075,13/11/1990,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1990,FLOOD,lka005,lka005002,lka005002048,21/12/1990,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1990,FLOOD,lka007,lka007002,lka007002010,9/5/1990,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka005,lka005002,lka005002030,13/12/1992,0,0.0,0.0,0.0,0.0,4,0,3400,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka005,lka005001,lka005001030,10/12/2004,0,0.0,0.0,0.0,0.0,0,0,19338,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001066,23/12/2007,0,0.0,0.0,0.0,0.0,17,0,81,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,1.0,4,0,16,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001066,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001066,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,15,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,2,0,125,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001066,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,40,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001066,23/12/2007,0,0.0,0.0,0.0,0.0,10,0,32,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001066,23/12/2007,0,0.0,0.0,0.0,0.0,30,0,206,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001048,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,528,0,0,0,0,0,0,0.0,0,0
FL1993,FLOOD,lka001,lka001003,lka001003015,26/05/1993,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1993,FLOOD,lka001,lka001003,lka001003010,26/05/1993,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1993,FLOOD,lka001,lka001003,lka001003009,26/05/1993,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka005,lka005001,lka005001015,13/12/1992,0,0.0,0.0,0.0,0.0,96,0,31575,0,0,0,0,0,0,0.0,0,0
FL2004,FLOOD,lka004,lka004005,lka004005006,10/12/2004,0,0.0,0.0,0.0,4.0,12,0,800,0,112,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001036,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,116,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001033,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,868,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001030,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001051,23/12/2007,0,0.0,0.0,0.0,0.0,20,0,100,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001063,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,1200,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001030,23/12/2007,0,0.0,0.0,0.0,0.0,10,0,40,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka007,lka007001,lka007001042,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,585,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001030,23/12/2007,0,0.0,0.0,0.0,0.0,12,0,31,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001030,23/12/2007,0,0.0,0.0,0.0,0.0,8,0,49,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001030,23/12/2007,0,0.0,0.0,0.0,0.0,14,0,46,0,0,0,0,0,0,0.0,0,0
FL1974,FLOOD,lka002,lka002001,lka002001030,27/07/1974,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1978,FLOOD,lka003,lka003002,lka003002018,3/11/1978,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1978,FLOOD,lka009,lka009002,lka009002021,3/11/1978,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1997,FLOOD,lka003,lka003003,lka003003033,30/10/1997,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2000,FLOOD,lka005,lka005001,lka005001009,19/11/2000,0,0.0,0.0,0.0,98.0,165,0,13967,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka004,lka004005,lka004005006,1/1/2003,0,0.0,0.0,0.0,4.0,29,0,148,0,148,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka009,lka009001,lka009001027,17/05/2003,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2003,FLOOD,lka004,lka004005,lka004005006,1/1/2003,0,0.0,0.0,0.0,3.0,10,0,250,0,150,0,0,0,0,0.0,0,0
FL1999,FLOOD,lka002,lka002003,lka002003015,26/04/1999,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2002,FLOOD,lka004,lka004005,lka004005006,7/1/2002,10,0.0,0.0,0.0,7.0,42,0,565,0,0,0,0,0,0,0.0,0,0
FL1978,FLOOD,lka002,lka002002,lka002002024,24/11/1978,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004005,lka004005009,10/3/2008,0,0.0,0.0,0.0,0.0,28,0,985,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004005,lka004005009,10/3/2008,10,0.0,0.0,0.0,0.0,0,0,2020,0,0,0,0,0,0,0.0,0,0
FL2001,FLOOD,lka005,lka005001,lka005001009,10/12/2001,0,0.0,0.0,0.0,15.0,255,0,14638,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka005,lka005002,lka005002048,19/12/1982,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka005,lka005002,lka005002018,19/12/1982,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka005,lka005002,lka005002036,19/12/1982,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka005,lka005002,lka005002039,19/12/1982,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka007,lka007002,lka007002009,10/12/1982,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka002,lka002002,lka002002024,10/12/1982,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka002,lka002002,lka002002027,10/12/1982,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka007,lka007002,lka007002018,10/12/1982,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1982,FLOOD,lka005,lka005001,,10/12/1982,3,0.0,0.0,0.0,0.0,0,0,125000,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka009,lka009001,lka009001009,1/10/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka007,lka007002,lka007002009,7/1/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka009,lka009001,lka009001030,1/10/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka009,lka009001,lka009001033,1/10/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka005,lka005002,lka005002036,10/1/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka005,lka005002,,10/1/1986,0,0.0,0.0,0.0,0.0,0,0,197390,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka008,lka008002,lka008002024,15/01/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001030,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,33,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001030,23/12/2007,0,0.0,0.0,0.0,0.0,8,0,32,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka009,lka009001,lka009001024,1/10/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1986,FLOOD,lka009,lka009001,,1/10/1986,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,8,0,32,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka009,lka009002,,3/6/1989,2,0.0,0.0,0.0,6000.0,0,0,87500,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,3,0,12,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,8,0,32,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,16,0,64,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,4,0,16,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,13,0,52,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka001,lka001003,lka001003027,3/6/1989,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka001,lka001003,lka001003012,15/07/1989,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka009,lka009001,lka009001009,20/09/1989,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka003,lka003002,lka003002036,3/6/1989,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka003,lka003001,lka003001027,4/6/1989,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka005,lka005001,lka005001036,10/12/2005,0,0.0,0.0,0.0,0.0,22,0,9291,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka001,lka001003,,3/6/1989,0,0.0,0.0,0.0,0.0,0,0,57000,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka001,lka001001,lka001001015,5/6/1989,0,0.0,0.0,0.0,0.0,0,0,3500,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka001,lka001003,lka001003009,15/07/1989,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka001,lka001003,lka001003006,15/07/1989,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka009,lka009001,lka009001006,30/05/1989,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,13,0,52,0,0,0,0,0,0,0.0,0,0
FL1989,FLOOD,lka009,lka009001,lka009001012,12/7/1989,0,0.0,0.0,0.0,0.0,0,0,2500,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,5,0,20,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,3,0,12,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka005,lka005001,lka005001024,10/12/2005,0,0.0,0.0,0.0,0.0,0,0,22715,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,19,0,1025,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,6,0,24,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,6,0,24,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,4,0,16,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,8,0,32,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,3,0,12,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001015,23/12/2007,0,0.0,0.0,0.0,0.0,10,0,40,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,200,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,108,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,1.0,0,0,4,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,1.0,1,0,28,0,0,0,0,0,0,0.0,0,0
UF1992,FLOOD,lka003,lka003001,lka003001039,11/5/1992,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
UF1992,FLOOD,lka003,lka003001,lka003001054,11/5/1992,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka001,lka001001,lka001001024,4/6/1992,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,15,0,60,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka001,lka001002,lka001002006,19/05/1992,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka003,lka003001,lka003001018,2/6/1992,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,7,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka001,lka001003,lka001003021,12/10/1992,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,2.0,0,0,8,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,32,0,0,0,0,0,0,0.0,0,0
FL2005,FLOOD,lka005,lka005002,lka005002030,10/12/2005,0,0.0,0.0,0.0,0.0,9,0,3007,0,0,0,0,0,0,0.0,0,0
FL1992,FLOOD,lka001,lka001002,lka001002018,12/11/1992,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka004,lka004001,lka004001006,23/12/2007,0,0.0,0.0,0.0,1.0,3,0,16,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka005,lka005001,lka005001012,18/12/2007,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
