Code Province,Code District,Code Division,Duration (d),Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,Damages in roads Mts,Season,Temp.Avg.Surface Air (C),Precipitation (mm)
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,2000,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002036,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,300,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,24,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002018,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003030,0,0.0,0.0,0.0,0.0,0,0,29,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003018,0,0.0,0.0,0.0,0.0,2,0,210,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,4,0,16,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003012,0,0.0,0.0,0.0,0.0,4,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,5,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,360,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,5,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,8,0,32,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,4,0,16,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,1.0,0.0,0.0,0.0,0,0,2000,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,3000,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002033,0,0.0,0.0,0.0,0.0,0,0,108,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002021,0,0.0,0.0,0.0,0.0,0,0,289,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002033,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,2600,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002033,0,0.0,0.0,0.0,0.0,0,0,125,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,3,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002033,0,0.0,0.0,0.0,0.0,0,0,70,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002033,0,0.0,0.0,0.0,3.0,1,0,12,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,3600,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,1040,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002045,0,0.0,0.0,0.0,0.0,0,0,167,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001045,0,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001045,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,700,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,450,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,600,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,425,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,240,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,1040,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,100,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002021,0,0.0,0.0,0.0,1.0,1,0,10,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001072,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001072,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001072,0,0.0,0.0,0.0,0.0,5,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,260,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001072,0,1.0,0.0,0.0,0.0,3,0,12,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,125,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,5,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002015,0,0.0,0.0,0.0,0.0,16,0,400,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003001,lka003001021,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003001,lka003001021,0,0.0,0.0,0.0,0.0,3,0,13,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003001,lka003001021,0,0.0,0.0,0.0,1.0,5,0,32,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003001,lka003001021,0,0.0,0.0,0.0,0.0,2,0,28,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,12,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,1.0,3,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,100,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,52,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,130,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,180,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,624,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,429,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,257,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,340,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002015,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002015,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka009,lka009001,lka009001018,0,0.0,0.0,0.0,0.0,0,0,50,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003012,0,0.0,0.0,0.0,0.0,2,0,6,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003012,0,0.0,0.0,0.0,0.0,2,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003012,0,0.0,0.0,0.0,0.0,1,0,7,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003012,0,0.0,0.0,0.0,0.0,2,0,152,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka009,lka009001,lka009001018,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002015,0,0.0,0.0,0.0,0.0,2,0,10,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002027,0,0.0,0.0,0.0,0.0,9,0,45,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002045,0,0.0,0.0,0.0,3.0,0,0,14,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002045,0,0.0,0.0,0.0,1.0,0,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002045,0,0.0,0.0,0.0,1.0,0,0,6,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002045,0,0.0,0.0,0.0,1.0,0,0,6,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002018,0,0.0,0.0,0.0,0.0,0,0,1000,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002045,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002003,0,0.0,0.0,0.0,0.0,0,0,5200,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002039,0,0.0,0.0,0.0,0.0,0,0,2088,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,5,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,3,0,12,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,5,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,15,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,0,0,60,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,25,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,5,0,205,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,80,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001075,0,0.0,0.0,0.0,0.0,0,0,115,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001039,0,0.0,0.0,0.0,0.0,0,0,13,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,1,0,42,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,37,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,78,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,0,0,35,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002006,0,0.0,0.0,0.0,0.0,0,0,834,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002048,0,0.0,0.0,0.0,0.0,0,0,207,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002045,0,0.0,0.0,0.0,0.0,0,0,274,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002021,0,0.0,0.0,0.0,4.0,10,0,160,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002030,0,0.0,0.0,0.0,0.0,0,0,918,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002036,0,0.0,0.0,0.0,0.0,0,0,684,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002009,0,0.0,0.0,0.0,0.0,9,0,328,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002033,0,0.0,0.0,0.0,0.0,0,0,4887,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002024,0,0.0,0.0,0.0,0.0,0,0,60,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006002,lka006002042,0,0.0,0.0,0.0,0.0,0,0,3654,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002003,0,0.0,0.0,0.0,0.0,0,0,70,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002006,0,0.0,0.0,0.0,0.0,0,0,40,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003002,lka003002021,0,0.0,0.0,0.0,0.0,0,0,179,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,92,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,1720,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,975,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,397,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,1000,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,375,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,178,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,1400,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,65,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,538,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,510,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,1089,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,630,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,485,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,255,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,450,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,163,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,1.0,0.0,0.0,0.0,0,0,680,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,125,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,375,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,550,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003001,lka003001015,0,0.0,0.0,0.0,0.0,17,0,2600,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,150,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,1150,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,429,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,1250,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,745,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,920,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,1375,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,110,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,3525,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,738,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,613,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,0.0,1,0,65,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003027,0,0.0,0.0,0.0,0.0,1,0,12,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001003,lka001003039,0,0.0,0.0,0.0,0.0,3,0,11,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,1,0,5,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,2,0,1850,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,510,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002027,0,0.0,0.0,0.0,0.0,0,0,35,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,2,0,542,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,495,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,1.0,0.0,0.0,0.0,0,0,57,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,1,0,90,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,6,0,1490,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,537,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,1072,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,1,0,495,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,2.0,2,0,632,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,328,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,1,0,225,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,0,735,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,5,5,0,1172,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,665,0,0,0.0,0,0,10-2008,26.88,632.15
lka005,lka005003,lka005003024,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka005,lka005003,lka005003024,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004004,lka004004009,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,300,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002012,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka008,lka008001,lka008001039,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka008,lka008001,lka008001039,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka008,lka008001,lka008001039,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka008,lka008001,lka008001039,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka008,lka008001,lka008001039,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka006,lka006001,lka006001072,0,2.0,0.0,0.0,1.0,16,0,65,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,400,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,182,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,110,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,1508,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka003,lka003003,lka003003009,0,0.0,0.0,0.0,0.0,0,0,180,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004002,lka004002003,0,0.0,0.0,0.0,0.0,0,0,280,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,0,0,11,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004001,lka004001042,0,0.0,0.0,0.0,97.0,678,0,3076,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
lka004,lka004001,lka004001033,0,1.0,6.0,0.0,603.0,3482,0,22646,0,0,0,0,0,0,0.0,0,0,10-2008,26.88,632.15
